low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,reg_preference_for_trad,latest_query_time_month,latest_query_time_weekday,loans_latest_time_month,loans_latest_time_weekday
0.02,0.98,300,2.14,0.43,0.255,17.0,28.0,15.0,4.0,9060,0,30.0,20120520.0,58500,126.0,0.35,19150,7.0,4010,0.15,910,0.55,7.0,28.0,7.0,28.0,0.0,2.0,2.0,7.0,344948.0,1500,3.0,0.0,0,1090,0.0,0,2192.0,82.0,621.0,72.0,5.0,2.0,3.0,9.0,0.0,0.0,4.0,589.0,69.0,5.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,234.0,1100.0,69.0,3.0,3.0,2300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,146.0,0,1.0,0.0,12.0,1.0
0.01,0.99,300,0.31,1.0,0.65,21.0,18.0,10.0,3.0,5720,0,17.0,20161024.0,346000,273.0,0.25,64120,7.0,8100,0.1,1180,0.5,7.0,18.0,7.0,18.0,0.0,2.0,4.0,5.0,882723.0,3090,7.0,0.0,690,29330,0.0,0,574.0,82.0,553.0,74.0,20.0,9.0,8.0,24.0,5.0,7.0,12.0,498.0,77.0,93.0,80.0,7.0,29.0,8.0,21.0,1.0,1.0,32.0,98.0,34.0,1.0,1.0,354.0,1700.0,76.0,21.0,23.0,5000.0,1542.0,10900.0,78.0,8.0,10.0,18000.0,9387.0,23.0,11.0,0,4.0,5.0,4.0,3.0
0.02,0.98,400,0.83,0.76,0.10800000000000001,10.0,85.0,32.0,1.0,8660,0,22.0,20151017.0,29130,76.0,1.0,4160,6.0,1070,1.0,790,0.6,0.0,30.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0,3.0,0.0,0,5230,0.0,0,947.0,90.0,525.0,78.0,10.0,4.0,3.0,14.0,5.0,7.0,12.0,480.0,74.0,4.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,174.0,1200.0,75.0,3.0,3.0,1600.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,122.0,1,4.0,2.0,1.0,4.0
0.01,0.92,500,1.64,0.68,0.525,20.0,55.0,31.0,4.0,13130,0,48.0,20120429.0,481870,333.0,0.55,54190,8.0,2260,0.4,1190,0.5,17.0,55.0,17.0,55.0,0.0,0.0,4.0,6.0,0.0,820,33.0,0.0,0,37460,0.0,0,2213.0,84.0,586.0,77.0,22.0,13.0,3.0,26.0,12.0,15.0,16.0,565.0,77.0,101.0,91.0,4.0,30.0,10.0,20.0,3.0,3.0,14.0,129.0,34.0,3.0,0.0,358.0,2400.0,76.0,20.0,22.0,5000.0,2210.0,7800.0,78.0,10.0,12.0,14400.0,5440.0,6.0,8.0,0,5.0,1.0,4.0,6.0
0.02,0.92,300,1.16,1.0,0.386,20.0,17.0,12.0,3.0,18090,0,14.0,20170124.0,173760,146.0,0.35,31960,7.0,4970,0.1,1130,0.4,13.0,17.0,13.0,17.0,0.0,3.0,8.0,8.0,486492.0,1750,5.0,0.0,1610,26700,0.0,0,482.0,83.0,528.0,80.0,15.0,9.0,4.0,19.0,3.0,13.0,17.0,490.0,76.0,45.0,36.0,2.0,14.0,5.0,9.0,2.0,3.0,15.0,67.0,20.0,3.0,1.0,346.0,2200.0,74.0,9.0,11.0,3100.0,1988.0,7600.0,79.0,5.0,7.0,10800.0,7020.0,5.0,11.0,0,5.0,2.0,4.0,3.0
0.01,0.99,200,3.24,1.0,0.408,18.0,19.0,17.0,2.0,15480,0,14.0,20170109.0,190770,158.0,0.3,49440,5.0,160,0.05,980,0.55,6.0,11.0,6.0,11.0,1.0,4.0,4.0,4.0,19.0,1530,6.0,0.0,0,16190,0.0,0,497.0,83.0,529.0,80.0,9.0,5.0,2.0,11.0,2.0,4.0,11.0,490.0,76.0,37.0,33.0,1.0,12.0,9.0,3.0,0.0,1.0,10.0,52.0,12.0,0.0,0.0,359.0,2800.0,72.0,3.0,3.0,3000.0,2133.0,8800.0,80.0,9.0,11.0,13200.0,7466.0,8.0,89.0,0,4.0,6.0,2.0,2.0
0.02,0.92,0,0.3,0.52,0.341,19.0,16.0,14.0,3.0,8490,0,37.0,20120404.0,192200,203.0,0.3,19930,6.0,3040,0.1,1190,0.5,8.0,15.0,8.0,15.0,0.0,2.0,2.0,3.0,12808.0,3050,10.0,0.0,1470,9130,0.0,0,2238.0,84.0,553.0,74.0,4.0,3.0,1.0,4.0,0.0,1.0,3.0,511.0,76.0,24.0,22.0,1.0,9.0,4.0,5.0,1.0,4.0,8.0,24.0,6.0,1.0,0.0,344.0,1400.0,75.0,5.0,5.0,2300.0,1220.0,8500.0,78.0,4.0,4.0,15600.0,8650.0,88.0,27.0,0,2.0,3.0,4.0,1.0
0.02,0.98,5000,0.83,0.51,0.547,20.0,14.0,9.0,4.0,20230,0,35.0,20120703.0,261100,301.0,0.35,27310,7.0,510,0.05,1020,0.55,6.0,10.0,6.0,10.0,1.0,3.0,4.0,4.0,2.0,2200,4.0,0.0,0,30390,0.0,1,2148.0,85.0,525.0,75.0,14.0,7.0,4.0,20.0,6.0,10.0,14.0,489.0,73.0,70.0,61.0,5.0,19.0,7.0,12.0,2.0,6.0,32.0,77.0,31.0,1.0,4.0,360.0,2600.0,72.0,12.0,13.0,4600.0,2200.0,9500.0,80.0,7.0,7.0,22800.0,8628.0,22.0,28.0,1,4.0,6.0,4.0,0.0
0.01,0.99,0,3.26,0.59,0.377,17.0,20.0,24.0,3.0,16140,0,39.0,20120929.0,264700,229.0,0.5,35580,7.0,2500,0.2,1200,0.5,11.0,19.0,11.0,19.0,0.0,3.0,7.0,7.0,0.0,1450,9.0,0.0,0,27140,0.0,0,2060.0,82.0,542.0,76.0,24.0,12.0,7.0,31.0,10.0,20.0,22.0,509.0,75.0,56.0,50.0,2.0,22.0,6.0,16.0,0.0,3.0,25.0,79.0,28.0,1.0,0.0,339.0,1900.0,73.0,16.0,18.0,4800.0,1787.0,4700.0,78.0,6.0,6.0,14400.0,6416.0,2.0,37.0,0,5.0,5.0,3.0,5.0
0.01,0.99,0,1.0,1.0,0.321,14.0,17.0,23.0,2.0,13440,0,11.0,20150926.0,116520,106.0,0.5,28020,6.0,4230,0.4,940,0.55,13.0,17.0,13.0,17.0,0.0,1.0,3.0,3.0,0.0,1710,4.0,0.0,0,15110,0.0,0,968.0,83.0,678.0,77.0,14.0,10.0,3.0,18.0,0.0,11.0,15.0,670.0,77.0,37.0,34.0,0.0,18.0,5.0,13.0,6.0,9.0,20.0,44.0,9.0,7.0,1.0,346.0,1600.0,75.0,13.0,14.0,2900.0,1376.0,3300.0,80.0,5.0,6.0,6600.0,4200.0,31.0,4.0,0,4.0,4.0,5.0,3.0
0.0,0.97,1200,10.82,0.74,0.419,18.0,20.0,9.0,4.0,13270,0,53.0,20120322.0,211370,226.0,0.25,36890,7.0,860,0.15,1540,0.5,8.0,20.0,8.0,20.0,0.0,1.0,2.0,2.0,86722.0,3520,4.0,0.0,0,18490,0.0,0,2251.0,82.0,590.0,78.0,11.0,6.0,3.0,16.0,5.0,11.0,13.0,565.0,73.0,47.0,45.0,1.0,14.0,4.0,10.0,2.0,4.0,14.0,51.0,12.0,2.0,1.0,340.0,2600.0,72.0,10.0,10.0,5100.0,2280.0,7600.0,79.0,4.0,4.0,19800.0,7900.0,4.0,21.0,0,5.0,3.0,4.0,0.0
0.01,0.85,0,1.08,0.92,0.475,19.0,10.0,10.0,4.0,33990,0,24.0,20160108.0,364480,229.0,0.1,66420,7.0,4640,0.05,1530,0.45,8.0,8.0,8.0,8.0,1.0,3.0,3.0,3.0,36387.0,5860,3.0,0.0,8180,60590,0.0,0,864.0,82.0,648.0,81.0,7.0,5.0,2.0,10.0,1.0,3.0,8.0,624.0,74.0,28.0,28.0,0.0,8.0,4.0,4.0,2.0,2.0,14.0,39.0,0.0,2.0,0.0,360.0,2500.0,71.0,4.0,5.0,3800.0,1900.0,24900.0,77.0,4.0,5.0,36000.0,13725.0,14.0,12.0,1,4.0,0.0,4.0,2.0
0.01,0.99,0,1.33,0.63,0.23,15.0,22.0,16.0,3.0,6880,0,24.0,20150103.0,90210,119.0,0.65,13450,8.0,2230,1.0,940,0.55,11.0,20.0,0.0,31.0,0.0,3.0,4.0,4.0,0.0,850,3.0,0.0,0,3300,0.0,1,1234.0,87.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.01,0.98,15500,1.07,1.0,0.588,25.0,9.0,13.0,4.0,37390,1,18.0,20160818.0,414560,250.0,1.0,48700,6.0,4420,1.0,1210,0.45,0.0,6.0,0.0,8.0,0.0,9.0,9.0,9.0,0.0,0,8.0,0.0,0,22450,1.0,1,641.0,84.0,530.0,69.0,9.0,3.0,5.0,10.0,1.0,2.0,5.0,483.0,74.0,55.0,42.0,4.0,16.0,4.0,12.0,1.0,4.0,21.0,50.0,83.0,0.0,13.0,356.0,2100.0,72.0,12.0,12.0,3900.0,1858.0,5300.0,79.0,4.0,5.0,37200.0,11700.0,12.0,20.0,0,4.0,2.0,4.0,1.0
0.0,0.97,1000,1.09,1.0,0.341,18.0,33.0,16.0,3.0,7190,0,21.0,20160604.0,325940,182.0,0.8,10970,5.0,3960,1.0,1660,0.4,0.0,33.0,0.0,33.0,0.0,4.0,6.0,6.0,0.0,300,12.0,0.0,0,1290,0.0,1,716.0,107.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,1,4.0,5.0,4.0,3.0
0.07,0.93,2500,2.08,0.92,0.28300000000000003,12.0,16.0,14.0,1.0,9740,0,11.0,20160717.0,13510,44.0,1.0,0,2.0,2690,1.0,460,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,673.0,327.0,635.0,78.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,613.0,76.0,9.0,9.0,0.0,3.0,1.0,2.0,1.0,2.0,6.0,13.0,0.0,1.0,0.0,359.0,1500.0,75.0,2.0,3.0,1500.0,1500.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,89.0,21.0,3,2.0,6.0,4.0,4.0
0.03,0.97,1000,5.2,0.94,0.266,21.0,23.0,21.0,3.0,2170,0,17.0,20160930.0,108850,115.0,0.3,28670,5.0,730,0.05,840,0.5,11.0,18.0,12.0,18.0,0.0,1.0,2.0,2.0,40777.0,2970,3.0,0.0,0,6710,0.0,1,598.0,82.0,674.0,78.0,12.0,3.0,3.0,13.0,8.0,13.0,13.0,669.0,75.0,12.0,11.0,0.0,7.0,4.0,3.0,2.0,4.0,8.0,27.0,3.0,2.0,0.0,344.0,2700.0,73.0,3.0,3.0,2900.0,2233.0,9600.0,77.0,4.0,4.0,15600.0,7875.0,23.0,14.0,0,4.0,5.0,4.0,0.0
0.0,0.39,1000,0.47,0.75,0.29100000000000004,23.0,31.0,26.0,3.0,34230,0,38.0,20131230.0,599710,241.0,0.1,86010,8.0,21930,0.15,3160,0.3,7.0,19.0,7.0,19.0,0.0,3.0,3.0,3.0,339225.0,7930,2.0,0.0,1090,59840,0.0,0,1603.0,82.0,647.0,73.0,5.0,4.0,1.0,7.0,0.0,7.0,7.0,629.0,76.0,13.0,12.0,0.0,6.0,3.0,3.0,3.0,5.0,7.0,23.0,2.0,2.0,1.0,342.0,1900.0,74.0,3.0,3.0,3100.0,2066.0,82800.0,77.0,3.0,3.0,99600.0,49200.0,41.0,1.0,1,3.0,1.0,5.0,6.0
0.0,0.91,2000,1008.5,0.44,0.386,19.0,28.0,13.0,2.0,21350,0,34.0,20110903.0,272400,175.0,0.45,63640,7.0,3770,0.3,1430,0.45,5.0,28.0,5.0,28.0,0.0,0.0,5.0,5.0,86252.0,1500,10.0,0.0,0,14730,0.0,0,2452.0,85.0,546.0,75.0,26.0,12.0,7.0,38.0,14.0,21.0,28.0,515.0,77.0,65.0,62.0,2.0,29.0,13.0,16.0,2.0,10.0,34.0,114.0,18.0,5.0,3.0,349.0,2400.0,74.0,16.0,18.0,4900.0,2150.0,13300.0,78.0,13.0,14.0,26400.0,5938.0,3.0,12.0,0,5.0,4.0,4.0,2.0
0.0,0.0,0,0.11,0.79,0.192,8.0,14.0,67.0,1.0,840,0,11.0,20170113.0,0,57.0,1.0,0,0.0,14730,1.0,0,1.0,0.0,14.0,0.0,13.0,0.0,1.0,3.0,24.0,0.0,0,3.0,0.0,0,0,0.0,1,493.0,83.0,639.0,84.0,4.0,2.0,1.0,5.0,0.0,0.0,2.0,628.0,78.0,11.0,10.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,21.0,6.0,0.0,2.0,323.0,1800.0,73.0,2.0,2.0,3100.0,2200.0,8100.0,79.0,2.0,2.0,9000.0,6300.0,92.0,111.0,2,2.0,6.0,1.0,1.0
0.01,0.99,1800,0.21,1.0,0.444,15.0,22.0,12.0,2.0,3600,0,24.0,20160301.0,151150,245.0,0.45,25030,6.0,10210,0.3,1370,0.45,6.0,22.0,17.0,22.0,0.0,1.0,2.0,3.0,1455238.0,1450,2.0,0.0,0,13430,0.0,0,811.0,82.0,648.0,75.0,9.0,4.0,2.0,10.0,7.0,10.0,10.0,624.0,76.0,30.0,25.0,0.0,11.0,6.0,5.0,2.0,6.0,12.0,30.0,9.0,2.0,0.0,357.0,2800.0,74.0,5.0,5.0,3700.0,2320.0,12000.0,80.0,6.0,6.0,22800.0,11700.0,4.0,20.0,0,5.0,3.0,4.0,1.0
0.01,0.87,700,0.64,0.77,0.5770000000000001,18.0,14.0,7.0,3.0,13450,0,23.0,20150921.0,498380,244.0,0.2,68090,6.0,1530,0.05,1710,0.4,6.0,8.0,6.0,8.0,1.0,2.0,5.0,5.0,84875.0,4610,6.0,0.0,2860,42510,0.0,0,973.0,82.0,519.0,78.0,8.0,6.0,1.0,8.0,1.0,2.0,5.0,483.0,75.0,42.0,37.0,3.0,16.0,5.0,11.0,1.0,3.0,16.0,65.0,13.0,0.0,2.0,357.0,2000.0,71.0,11.0,11.0,3800.0,2090.0,13400.0,80.0,5.0,5.0,23400.0,16800.0,29.0,6.0,0,4.0,6.0,5.0,1.0
0.01,0.99,300,0.82,0.7,0.20800000000000002,17.0,28.0,22.0,2.0,11850,0,33.0,20140407.0,130350,141.0,0.3,23680,9.0,470,0.1,1160,0.5,20.0,20.0,2.0,21.0,2.0,0.0,1.0,1.0,3.0,3080,4.0,0.0,2440,12970,0.0,0,1505.0,85.0,655.0,74.0,16.0,11.0,5.0,22.0,8.0,18.0,20.0,637.0,75.0,20.0,18.0,0.0,7.0,4.0,3.0,3.0,4.0,8.0,19.0,5.0,4.0,1.0,333.0,2000.0,72.0,3.0,4.0,2200.0,1633.0,9700.0,81.0,4.0,4.0,19800.0,8950.0,0.0,0.0,0,5.0,4.0,5.0,4.0
0.01,0.94,1000,0.68,1.0,0.384,15.0,14.0,15.0,2.0,9140,0,11.0,20170403.0,244520,127.0,0.3,42210,5.0,10730,0.05,1460,0.45,8.0,14.0,8.0,14.0,1.0,0.0,3.0,4.0,41.0,1650,5.0,0.0,800,5150,0.0,0,413.0,82.0,605.0,81.0,17.0,5.0,3.0,26.0,12.0,15.0,17.0,579.0,76.0,53.0,51.0,1.0,15.0,5.0,10.0,1.0,4.0,14.0,54.0,12.0,1.0,0.0,345.0,2600.0,74.0,10.0,10.0,4500.0,2300.0,23600.0,80.0,5.0,5.0,66000.0,25160.0,5.0,7.0,0,5.0,2.0,4.0,0.0
0.01,0.99,300,2.74,1.0,0.41600000000000004,21.0,12.0,8.0,2.0,12100,0,18.0,20160905.0,255380,172.0,0.4,24390,7.0,7140,0.15,1140,0.5,6.0,12.0,6.0,12.0,0.0,0.0,5.0,5.0,10915.0,1530,5.0,0.0,680,18060,1.0,0,623.0,83.0,546.0,80.0,18.0,10.0,6.0,31.0,3.0,5.0,11.0,509.0,71.0,39.0,35.0,1.0,11.0,2.0,9.0,0.0,2.0,11.0,46.0,12.0,0.0,0.0,351.0,1500.0,70.0,9.0,9.0,3000.0,1588.0,5500.0,73.0,2.0,2.0,9000.0,6000.0,1.0,52.0,0,5.0,6.0,3.0,4.0
0.03,0.97,1000,0.5,1.0,0.18,12.0,29.0,28.0,3.0,8780,0,18.0,20160908.0,72170,100.0,0.55,12100,5.0,1430,0.65,1050,0.5,15.0,29.0,15.0,29.0,0.0,3.0,3.0,4.0,1270391.0,1540,2.0,0.0,0,1290,0.0,0,620.0,90.0,530.0,78.0,3.0,1.0,2.0,3.0,0.0,1.0,3.0,494.0,75.0,14.0,11.0,2.0,8.0,4.0,4.0,0.0,0.0,4.0,11.0,17.0,0.0,0.0,324.0,3200.0,75.0,4.0,4.0,3800.0,2750.0,4000.0,74.0,4.0,4.0,8400.0,3925.0,45.0,141.0,0,3.0,4.0,12.0,6.0
0.11,0.89,1000,1.36,1.0,0.322,19.0,25.0,15.0,4.0,10460,0,12.0,20170328.0,66880,116.0,0.35,22890,7.0,1430,0.1,590,0.65,8.0,25.0,8.0,36.0,0.0,0.0,7.0,7.0,649971.0,1590,3.0,0.0,440,8470,0.0,0,419.0,86.0,678.0,71.0,29.0,12.0,8.0,49.0,18.0,31.0,43.0,670.0,74.0,31.0,30.0,0.0,12.0,3.0,9.0,1.0,7.0,17.0,35.0,5.0,2.0,0.0,355.0,1300.0,72.0,9.0,9.0,2300.0,1322.0,6700.0,83.0,3.0,3.0,10200.0,5333.0,2.0,22.0,0,5.0,5.0,4.0,6.0
0.02,0.88,1300,3.87,0.48,0.23600000000000002,16.0,19.0,16.0,4.0,10790,0,26.0,20130905.0,179180,127.0,0.5,16040,6.0,4250,0.15,1240,0.5,9.0,15.0,9.0,15.0,0.0,1.0,3.0,3.0,243146.0,1690,4.0,0.0,110,17010,0.0,0,1719.0,82.0,552.0,79.0,5.0,3.0,1.0,5.0,1.0,4.0,5.0,513.0,72.0,34.0,31.0,2.0,6.0,4.0,2.0,4.0,7.0,13.0,66.0,12.0,7.0,1.0,340.0,2300.0,72.0,2.0,2.0,2700.0,2000.0,16700.0,74.0,4.0,4.0,20400.0,9250.0,18.0,4.0,0,4.0,0.0,4.0,0.0
0.0,0.68,9300,7.89,0.9,0.455,15.0,12.0,12.0,3.0,64220,0,37.0,20141013.0,485420,233.0,0.35,57090,8.0,9010,0.15,2680,0.2,6.0,10.0,4.0,10.0,0.0,4.0,4.0,4.0,13.0,2750,3.0,0.0,3510,51610,1.0,1,1316.0,82.0,636.0,78.0,7.0,5.0,2.0,8.0,2.0,3.0,5.0,616.0,79.0,22.0,20.0,0.0,11.0,5.0,6.0,0.0,1.0,10.0,27.0,4.0,0.0,1.0,348.0,2800.0,78.0,6.0,6.0,3100.0,2200.0,24300.0,79.0,5.0,6.0,51600.0,19560.0,15.0,56.0,0,4.0,3.0,3.0,4.0
0.07,0.86,5600,1.65,0.78,0.516,18.0,16.0,17.0,2.0,19930,0,14.0,20160903.0,201650,192.0,0.55,27340,7.0,4000,0.4,510,0.65,8.0,16.0,8.0,16.0,0.0,2.0,4.0,6.0,0.0,1200,9.0,0.0,0,24560,0.0,0,625.0,85.0,544.0,76.0,31.0,13.0,9.0,34.0,16.0,24.0,31.0,506.0,71.0,58.0,55.0,3.0,17.0,4.0,13.0,0.0,1.0,21.0,59.0,11.0,0.0,0.0,357.0,2100.0,71.0,13.0,13.0,5300.0,1769.0,6200.0,77.0,4.0,4.0,12000.0,4250.0,7.0,33.0,1,4.0,0.0,4.0,2.0
0.01,0.87,100,1.11,0.83,0.611,16.0,17.0,16.0,3.0,5380,0,35.0,20140910.0,556780,397.0,1.0,71190,6.0,3410,1.0,1150,0.5,0.0,17.0,0.0,17.0,0.0,2.0,10.0,10.0,0.0,0,8.0,0.0,0,6120,0.0,1,1349.0,86.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,1,4.0,5.0,4.0,3.0
0.02,0.98,0,1.0,1.0,0.513,19.0,20.0,8.0,1.0,144120,0,10.0,20170504.0,99030,154.0,0.55,11270,5.0,147930,0.15,1060,0.55,6.0,20.0,10.0,20.0,0.0,2.0,2.0,3.0,940404.0,500,3.0,0.0,580,7650,0.0,1,382.0,82.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,2,4.0,5.0,4.0,3.0
0.02,0.98,100,1.01,0.88,0.255,20.0,40.0,16.0,1.0,4770,0,23.0,20160126.0,302580,157.0,1.0,7290,6.0,12350,1.0,1230,0.5,0.0,21.0,0.0,21.0,0.0,0.0,6.0,6.0,0.0,0,2.0,0.0,0,7660,0.0,1,846.0,101.0,609.0,60.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,585.0,73.0,4.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,356.0,1600.0,73.0,3.0,3.0,1900.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,225.0,2,3.0,4.0,9.0,6.0
0.01,0.81,800,0.02,0.24,0.203,14.0,26.0,25.0,5.0,15090,0,16.0,20120806.0,81550,73.0,0.35,18890,6.0,5240,0.65,1760,0.4,13.0,26.0,0.0,26.0,0.0,3.0,4.0,4.0,0.0,5130,4.0,0.0,0,4750,0.0,0,2114.0,82.0,552.0,72.0,19.0,8.0,5.0,28.0,10.0,13.0,19.0,486.0,73.0,40.0,36.0,1.0,11.0,2.0,9.0,1.0,6.0,19.0,43.0,8.0,1.0,0.0,351.0,2300.0,73.0,9.0,10.0,4000.0,2000.0,13300.0,70.0,2.0,2.0,27600.0,18600.0,21.0,29.0,0,4.0,0.0,4.0,6.0
0.02,0.92,0,1.58,0.67,0.7609999999999999,20.0,10.0,8.0,2.0,9250,0,36.0,20130907.0,524310,472.0,0.15,63070,7.0,2970,0.05,1040,0.55,4.0,6.0,4.0,6.0,1.0,4.0,4.0,4.0,42.0,5000,10.0,0.0,280,33800,0.0,0,1717.0,82.0,545.0,78.0,21.0,11.0,6.0,31.0,8.0,21.0,27.0,508.0,74.0,78.0,76.0,2.0,13.0,7.0,6.0,1.0,7.0,18.0,108.0,13.0,2.0,4.0,359.0,2700.0,72.0,6.0,8.0,3900.0,2416.0,15700.0,79.0,7.0,8.0,21600.0,8328.0,1.0,24.0,0,5.0,6.0,4.0,4.0
0.0,1.0,0,0.8,0.46,0.3,14.0,17.0,26.0,3.0,9540,0,19.0,20141017.0,90670,127.0,0.45,21580,7.0,23620,0.4,1450,0.45,9.0,17.0,9.0,17.0,0.0,1.0,2.0,2.0,0.0,2460,3.0,0.0,0,14870,0.0,0,1312.0,82.0,590.0,72.0,7.0,3.0,1.0,8.0,4.0,6.0,6.0,577.0,74.0,26.0,26.0,1.0,9.0,3.0,6.0,1.0,1.0,11.0,37.0,2.0,1.0,0.0,281.0,1800.0,74.0,6.0,7.0,2300.0,1550.0,6100.0,75.0,3.0,3.0,8400.0,7000.0,23.0,23.0,1,4.0,5.0,4.0,5.0
0.02,0.98,500,1.3,1.0,0.307,14.0,20.0,20.0,1.0,17850,0,9.0,20170604.0,126170,83.0,0.5,37030,6.0,4050,0.4,870,0.6,8.0,17.0,8.0,22.0,0.0,0.0,5.0,5.0,0.0,1430,18.0,0.0,0,27880,0.0,0,351.0,82.0,545.0,81.0,14.0,7.0,2.0,19.0,4.0,10.0,10.0,510.0,74.0,29.0,29.0,4.0,13.0,2.0,11.0,0.0,1.0,12.0,48.0,3.0,0.0,0.0,344.0,1500.0,73.0,11.0,11.0,2500.0,1345.0,16000.0,78.0,2.0,2.0,16800.0,10350.0,11.0,43.0,0,4.0,3.0,3.0,6.0
0.02,0.98,0,0.11,0.45,0.355,19.0,20.0,10.0,2.0,9260,0,21.0,20140419.0,180650,143.0,0.15,43740,6.0,2680,0.05,1000,0.55,8.0,20.0,8.0,20.0,0.0,7.0,7.0,27.0,16.0,3600,18.0,0.0,1200,10750,0.0,0,1493.0,86.0,503.0,76.0,9.0,5.0,3.0,14.0,0.0,0.0,8.0,475.0,73.0,38.0,35.0,1.0,14.0,4.0,10.0,0.0,6.0,19.0,41.0,15.0,0.0,0.0,345.0,2100.0,73.0,10.0,10.0,3500.0,1850.0,12300.0,76.0,4.0,4.0,18000.0,9975.0,105.0,55.0,0,1.0,0.0,3.0,1.0
0.02,0.81,20000,1.47,1.0,0.455,20.0,12.0,9.0,4.0,24500,0,18.0,20160811.0,296510,191.0,0.15,56790,7.0,4620,0.05,1210,0.5,11.0,11.0,11.0,11.0,1.0,0.0,8.0,8.0,16042.0,10000,4.0,0.0,12620,50120,0.0,0,648.0,82.0,544.0,78.0,14.0,7.0,6.0,24.0,10.0,14.0,16.0,499.0,77.0,52.0,39.0,7.0,19.0,11.0,8.0,3.0,4.0,23.0,71.0,52.0,5.0,2.0,359.0,2400.0,76.0,8.0,9.0,5400.0,1962.0,9400.0,78.0,11.0,12.0,16800.0,6663.0,4.0,4.0,1,5.0,3.0,5.0,3.0
